trip_id,stretch_id,stretch_name
-7215225803236491059,8000271>8005362,Neumünster -> Schleswig
-7215225803236491059,8000092>8000271,Elmshorn -> Neumünster
-7215225803236491059,8000092>8002548,Elmshorn -> Hamburg Dammtor
-7215225803236491059,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-7215225803236491059,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-7215225803236491059,8000147>8000238,Hamburg-Harburg -> Lüneburg
-7215225803236491059,8000238>8000168,Lüneburg -> Uelzen
-7215225803236491059,8000168>8000064,Uelzen -> Celle
-7215225803236491059,8000064>8000152,Celle -> Hannover Hbf
-7215225803236491059,8000152>8000128,Hannover Hbf -> Göttingen
-7215225803236491059,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-7215225803236491059,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-7215225803236491059,8000115>8000150,Fulda -> Hanau Hbf
-7215225803236491059,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-7215225803236491059,8070003>8002041,Frankfurt(M) Flughafen Fernbf -> Frankfurt(Main)Süd
-7215225803236491059,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-7215225803236491059,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
-7123546326244772515,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-7123546326244772515,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-7123546326244772515,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-7123546326244772515,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-7123546326244772515,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-7123546326244772515,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-7123546326244772515,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-7123546326244772515,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-7123546326244772515,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-7123546326244772515,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-7036720270093720785,8000284>8089478,Nürnberg Hbf -> Bamberg
-7036720270093720785,8089478>8010101,Bamberg -> Erfurt Hbf
-7036720270093720785,8010101>8070814,Erfurt Hbf -> Halle(Saale)Hbf
-7036720270093720785,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
-7036720270093720785,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-7036720270093720785,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-7036720270093720785,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-7036720270093720785,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-7036720270093720785,8000168>8010334,Uelzen -> Stendal Hbf
-7036720270093720785,8000238>8000168,Lüneburg -> Uelzen
-7036720270093720785,8000147>8000238,Hamburg-Harburg -> Lüneburg
-7036720270093720785,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-7036720270093720785,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-7036720270093720785,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-6838918391074923218,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-6838918391074923218,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-6838918391074923218,8000115>8000150,Fulda -> Hanau Hbf
-6838918391074923218,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-6838918391074923218,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-6838918391074923218,8000152>8000128,Hannover Hbf -> Göttingen
-6838918391074923218,8000064>8000152,Celle -> Hannover Hbf
-6838918391074923218,8000168>8000064,Uelzen -> Celle
-6838918391074923218,8000238>8000168,Lüneburg -> Uelzen
-6838918391074923218,8000147>8000238,Hamburg-Harburg -> Lüneburg
-6838918391074923218,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-6838918391074923218,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-6838918391074923218,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-6769257866791628099,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
-6769257866791628099,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-6769257866791628099,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
-6769257866791628099,8000667>8003680,Montabaur -> Limburg Süd
-6769257866791628099,8005556>8000667,Siegburg/Bonn -> Montabaur
-6769257866791628099,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
-6769257866791628099,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-6769257866791628099,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-6769257866791628099,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-6769257866791628099,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-6769257866791628099,8000098>8000086,Essen Hbf -> Duisburg Hbf
-6769257866791628099,8000080>8000098,Dortmund Hbf -> Essen Hbf
-6769257866791628099,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-6769257866791628099,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-6769257866791628099,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-6769257866791628099,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-6769257866791628099,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-6769257866791628099,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-6769257866791628099,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-6543090459025161898,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-6543090459025161898,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-6543090459025161898,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-6543090459025161898,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-6543090459025161898,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-6543090459025161898,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-6543090459025161898,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-6543090459025161898,8000080>8000098,Dortmund Hbf -> Essen Hbf
-6543090459025161898,8000098>8000086,Essen Hbf -> Duisburg Hbf
-6543090459025161898,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-6498769909145871792,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-6498769909145871792,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-6498769909145871792,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-6498769909145871792,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-6498769909145871792,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-6498769909145871792,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-6498769909145871792,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-6498769909145871792,8000080>8000098,Dortmund Hbf -> Essen Hbf
-6498769909145871792,8000098>8000086,Essen Hbf -> Duisburg Hbf
-6498769909145871792,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-6498769909145871792,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-6498769909145871792,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-6473521293204692902,8002549>8000237,Hamburg Hbf -> Lübeck Hbf
-6358342590570712060,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-6358342590570712060,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-6358342590570712060,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-6358342590570712060,8000147>8000238,Hamburg-Harburg -> Lüneburg
-6358342590570712060,8000238>8000168,Lüneburg -> Uelzen
-6358342590570712060,8000168>8000064,Uelzen -> Celle
-6358342590570712060,8000064>8000152,Celle -> Hannover Hbf
-6358342590570712060,8000152>8000128,Hannover Hbf -> Göttingen
-6358342590570712060,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-6358342590570712060,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-6358342590570712060,8000115>8000260,Fulda -> Würzburg Hbf
-6358342590570712060,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
-6358342590570712060,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-6358342590570712060,8000261>8000183,München Hbf -> Ingolstadt Hbf
-6358342590570712060,8004158>8000261,München-Pasing -> München Hbf
-6358342590570712060,8000013>8004158,Augsburg Hbf -> München-Pasing
-6358342590570712060,8000013>8004158,Augsburg Hbf -> München-Pasing
-6358342590570712060,8004158>8000262,München-Pasing -> München Ost
-6347247937536657417,8006369>8004343,Westerland(Sylt) -> Niebüll
-6347247937536657417,8004343>8000181,Niebüll -> Husum
-6347247937536657417,8000181>8000155,Husum -> Heide(Holst)
-6347247937536657417,8000155>8003102,Heide(Holst) -> Itzehoe
-6347247937536657417,8003102>8000092,Itzehoe -> Elmshorn
-6347247937536657417,8000092>8002548,Elmshorn -> Hamburg Dammtor
-6347247937536657417,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-6347247937536657417,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-6347247937536657417,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-6347247937536657417,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-6347247937536657417,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-6347247937536657417,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-6347247937536657417,8000080>8000098,Dortmund Hbf -> Essen Hbf
-6347247937536657417,8000098>8000086,Essen Hbf -> Duisburg Hbf
-6347247937536657417,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-6347247937536657417,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-6347247937536657417,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-6123363187143113361,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-6123363187143113361,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-6123363187143113361,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-6123363187143113361,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-6123363187143113361,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-6123363187143113361,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-6123363187143113361,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-6123363187143113361,8000080>8000098,Dortmund Hbf -> Essen Hbf
-6123363187143113361,8000098>8000086,Essen Hbf -> Duisburg Hbf
-6123363187143113361,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-6012005053401607387,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
-6012005053401607387,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
-6012005053401607387,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-6012005053401607387,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
-6012005053401607387,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-6012005053401607387,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-6012005053401607387,8000115>8000150,Fulda -> Hanau Hbf
-6012005053401607387,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-6012005053401607387,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-6012005053401607387,8000152>8000128,Hannover Hbf -> Göttingen
-6012005053401607387,8000064>8000152,Celle -> Hannover Hbf
-6012005053401607387,8000168>8000064,Uelzen -> Celle
-6012005053401607387,8000238>8000168,Lüneburg -> Uelzen
-6012005053401607387,8000147>8000238,Hamburg-Harburg -> Lüneburg
-6012005053401607387,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5962154382149198734,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5962154382149198734,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-5962154382149198734,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-5962154382149198734,8000098>8000086,Essen Hbf -> Duisburg Hbf
-5962154382149198734,8000080>8000098,Dortmund Hbf -> Essen Hbf
-5962154382149198734,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-5962154382149198734,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-5962154382149198734,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-5962154382149198734,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-5962154382149198734,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-5962154382149198734,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-5962154382149198734,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-5894767788106580379,8000261>8000183,München Hbf -> Ingolstadt Hbf
-5894767788106580379,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-5894767788106580379,8000284>8089478,Nürnberg Hbf -> Bamberg
-5894767788106580379,8089478>8010101,Bamberg -> Erfurt Hbf
-5894767788106580379,8010101>8010205,Erfurt Hbf -> Leipzig Hbf
-5894767788106580379,8010205>8010050,Leipzig Hbf -> Bitterfeld
-5894767788106580379,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-5894767788106580379,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-5894767788106580379,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-5894767788106580379,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-5894767788106580379,8000168>8010334,Uelzen -> Stendal Hbf
-5894767788106580379,8000238>8000168,Lüneburg -> Uelzen
-5894767788106580379,8000147>8000238,Hamburg-Harburg -> Lüneburg
-5894767788106580379,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5894767788106580379,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-5894767788106580379,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-5703640496454004355,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-5703640496454004355,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-5703640496454004355,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5703640496454004355,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-5703640496454004355,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-5703640496454004355,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-5703640496454004355,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-5703640496454004355,8000080>8000098,Dortmund Hbf -> Essen Hbf
-5703640496454004355,8000098>8000086,Essen Hbf -> Duisburg Hbf
-5703640496454004355,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-5703640496454004355,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-5703640496454004355,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5703640496454004355,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5703640496454004355,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
-5703640496454004355,8005556>8000667,Siegburg/Bonn -> Montabaur
-5703640496454004355,8000667>8003680,Montabaur -> Limburg Süd
-5703640496454004355,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
-5703640496454004355,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-5703640496454004355,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
-5703640496454004355,8000191>8000107,Karlsruhe Hbf -> Freiburg(Breisgau) Hbf
-5703640496454004355,8000107>8000026,Freiburg(Breisgau) Hbf -> Basel Bad Bf
-5703640496454004355,8000026>8500010,Basel Bad Bf -> Basel SBB
-5592824990971072116,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-5592824990971072116,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-5592824990971072116,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5592824990971072116,8000147>8000238,Hamburg-Harburg -> Lüneburg
-5592824990971072116,8000238>8000168,Lüneburg -> Uelzen
-5592824990971072116,8000168>8000064,Uelzen -> Celle
-5592824990971072116,8000064>8000152,Celle -> Hannover Hbf
-5592824990971072116,8000152>8000128,Hannover Hbf -> Göttingen
-5592824990971072116,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-5592824990971072116,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-5592824990971072116,8000115>8000150,Fulda -> Hanau Hbf
-5592824990971072116,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-5592824990971072116,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-5591597380485360579,8500010>8503000,Basel SBB -> Zürich HB
-5591597380485360579,8000026>8500010,Basel Bad Bf -> Basel SBB
-5591597380485360579,8000107>8000026,Freiburg(Breisgau) Hbf -> Basel Bad Bf
-5591597380485360579,8000191>8000107,Karlsruhe Hbf -> Freiburg(Breisgau) Hbf
-5591597380485360579,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
-5591597380485360579,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-5591597380485360579,8070003>8002041,Frankfurt(M) Flughafen Fernbf -> Frankfurt(Main)Süd
-5591597380485360579,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-5591597380485360579,8000115>8000150,Fulda -> Hanau Hbf
-5591597380485360579,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-5591597380485360579,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-5591597380485360579,8000152>8000128,Hannover Hbf -> Göttingen
-5591597380485360579,8000064>8000152,Celle -> Hannover Hbf
-5591597380485360579,8000168>8000064,Uelzen -> Celle
-5591597380485360579,8000238>8000168,Lüneburg -> Uelzen
-5591597380485360579,8000147>8000238,Hamburg-Harburg -> Lüneburg
-5591597380485360579,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-5591597380485360579,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-5591597380485360579,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5591597380485360579,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-5591597380485360579,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-5526084993451463045,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-5526084993451463045,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-5526084993451463045,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-5526084993451463045,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-5526084993451463045,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-5526084993451463045,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-5526084993451463045,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-5526084993451463045,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-5526084993451463045,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-5526084993451463045,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-5526084993451463045,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5494809838162286659,8000261>8000183,München Hbf -> Ingolstadt Hbf
-5494809838162286659,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-5494809838162286659,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
-5494809838162286659,8000115>8000260,Fulda -> Würzburg Hbf
-5494809838162286659,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-5494809838162286659,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-5494809838162286659,8000152>8000128,Hannover Hbf -> Göttingen
-5494809838162286659,8000064>8000152,Celle -> Hannover Hbf
-5494809838162286659,8000168>8000064,Uelzen -> Celle
-5494809838162286659,8000238>8000168,Lüneburg -> Uelzen
-5494809838162286659,8000147>8000238,Hamburg-Harburg -> Lüneburg
-5494809838162286659,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-5490647972792450213,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-5490647972792450213,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-5490647972792450213,8000168>8010334,Uelzen -> Stendal Hbf
-5490647972792450213,8000238>8000168,Lüneburg -> Uelzen
-5490647972792450213,8000147>8000238,Hamburg-Harburg -> Lüneburg
-5490647972792450213,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5490647972792450213,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5490647972792450213,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-5490647972792450213,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-5490647972792450213,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-5490647972792450213,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-5490647972792450213,8000080>8000098,Dortmund Hbf -> Essen Hbf
-5490647972792450213,8000098>8000086,Essen Hbf -> Duisburg Hbf
-5490647972792450213,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-5490647972792450213,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-5490647972792450213,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5490647972792450213,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5490647972792450213,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
-5490647972792450213,8005556>8000667,Siegburg/Bonn -> Montabaur
-5490647972792450213,8000667>8003680,Montabaur -> Limburg Süd
-5490647972792450213,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
-5490647972792450213,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-5490647972792450213,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
-5425302918995479956,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-5425302918995479956,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-5425302918995479956,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5425302918995479956,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-5425302918995479956,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-5425302918995479956,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-5425302918995479956,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-5425302918995479956,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-5425302918995479956,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-5425302918995479956,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-5425302918995479956,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5425302918995479956,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5425302918995479956,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
-5425302918995479956,8005556>8000667,Siegburg/Bonn -> Montabaur
-5425302918995479956,8000667>8003680,Montabaur -> Limburg Süd
-5425302918995479956,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
